Geothlypis_speciosa,Animalia,Chordata,Aves,Passeriformes,Parulidae,11.6000,0.0000,invertebrate|insect,freshwater|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Geothlypis_trichas,Animalia,Chordata,Aves,Passeriformes,Parulidae,12.2000,0.0000,invertebrate|insect,freshwater|marsh|salt-marsh|freshwater-lake|city|marine|terrestrial|forest-edge|grassland                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Girardinichthys_multiradiatus,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Goodeidae,3.2910,50.0000,alga|zooplankton|phytoplankton|plankton,freshwater|benthic|clay|mountain|ground|mud|gravel|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Habenaria_limosa,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,0.0,0.0,saprobiont|photoautotroph|parasite,wetland|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Himantopus_mexicanus,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,202.0000,0.0000,invertebrate,pond                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Hirundo_rustica,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,30.5000,0.0000,invertebrate|insect|carnivore,freshwater|ground|mountain|temperate|tropical|wetland|city|terrestrial|cliff|grassland|mud|valley|forest|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Hyla_eximia,Animalia,Chordata,Amphibia,Anura,Hylidae,12.1000,5.1000,alga|amphibian|herbivore|worm|detritus|arthropod|insect|carnivore|mollusc,freshwater|mountain|river                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 
Lanius_ludovicianus,Animalia,Chordata,Aves,Passeriformes,Laniidae,58.5000,0.0000,invertebrate,coast|ground|terrestrial|grassland|hedge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Leersia_hexandra,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,0.0,0.0,photoautotroph,freshwater|marsh|ground|temperate|tropical|wetland|terrestrial|flooded-grassland|grassland|aquatic|tropical-forest|aquatic-vegetation                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
Limnodromus_scolopaceus,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,130.0000,0.0000,invertebrate,freshwater|marine|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Melospiza_melodia,Animalia,Chordata,Aves,Passeriformes,Emberizidae,45.7000,0.0000,flower|alga|crustacean|fruit|herbivore|seed|leaf|insect|arthropod|mollusc,freshwater|marsh|freshwater-lake|mountain|scrubland|temperate|wetland|marine|terrestrial|forest-edge|grassland|forest|saline-lake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           
Mephitis_macroura,Animalia,Chordata,Mammalia,Carnivora,Mephitidae,1097.7600,30.7050,carrion|amphibian|fruit|mammal|bird|seed|fish|worm|egg|omnivore|insect|arthropod|carnivore,marsh|mountain|scrubland|tropical|temperate|city|wetland|terrestrial|grassland|desert|arid|ground-underground|tropical-forest|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
Molothrus_aeneus,Animalia,Chordata,Aves,Passeriformes,Icteridae,62.9000,0.0000,fruit|herbivore|seed|egg|arthropod|insect|parasite|mollusc,coast                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
Molothrus_ater,Animalia,Chordata,Aves,Passeriformes,Icteridae,57.3000,0.0000,fruit|herbivore|seed|egg|arthropod|insect|parasite|mollusc,subtropical|temperate|city|terrestrial|grassland|ground-underground|waterfall|woodland-clearing|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
Mustela_frenata,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,225.0000,22.9310,vertebrate|mammal|carnivore,ground|scrubland|temperate|arboreal|terrestrial|mud|ice|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
Notropis_sallei,Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,300000.0000,300.0000,carrion|vertebrate|plant|alga|fungi|amphibian|mammal|crustacean|herbivore|seed|zooplankton|fish|filter-feeder|worm|leaf|omnivore|egg|detritus|phytopla,freshwater|benthic                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
Nycticorax_nycticorax,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,1014.0000,0.0000,vertebrate,freshwater|freshwater-lake|tropical|city|marine|bay|terrestrial|flood-plain|saline-water                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
Oxyura_jamaicensis,Animalia,Chordata,Aves,Anseriformes,Anatidae,629.0000,0.0000,crustacean|seed|worm|leaf|omnivore|invertebrate|insect|mollusc,coast|freshwater|terrestrial-freshwater|marsh|temperate|marine|brackish-water|terrestrial|estuary                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Pandion_haliaetus,Animalia,Chordata,Aves,Accipitriformes,Pandionidae,1900.0000,0.0000,carrion|amphibian|mammal|bird|fish|reptile|carnivore|mollusc,coast|freshwater|marsh|ground|temperate|tropical|wetland|marine|bay|brackish-water|terrestrial                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
Passer_domesticus,Animalia,Chordata,Aves,Passeriformes,Passeridae,34.5000,0.0000,fruit|seed|omnivore|arthropod|insect,coast|mountain|tropical|temperate|city|terrestrial|forest-edge|cliff|dust|arid|valley|wadi                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
Passerculus_sandwichensis,Animalia,Chordata,Aves,Passeriformes,Emberizidae,26.0000,0.0000,carrion|flower|alga|amphibian|mammal|crustacean|fruit|herbivore|fish|bird|seed|reptile|worm|leaf|egg|wood|omnivore|invertebrate|root|arthropod|insect|,savanna|grassland                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
Passerina_caerulea,Animalia,Chordata,Aves,Passeriformes,Cardinalidae,40.5000,0.0000,seed|worm|arthropod|insect|carnivore|mollusc,scrubland|tropical|temperate|terrestrial|grassland|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
Peromyscus_maniculatus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,35.0000,9.5750,flower|fruit|seed|omnivore|insect|arthropod,coast|scrubland|mountain|tropical|temperate|arboreal|terrestrial|subpolar|grassland|desert|ground-underground|forest                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
Petrochelidon_pyrrhonota,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,26.7000,0.0000,fruit|seed|invertebrate|arthropod|insect|carnivore,coast|freshwater|clay|mountain|terrestrial|grassland|cliff|mud|river|cave                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  
Phalaropus_tricolor,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,85.0000,0.0000,invertebrate,freshwater-lake|grassland|saline-lake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
